Initiative_ID,Change_Type,Outcome,ROI,Time_Taken,KPI_ID,KPI_Name,KPI_Value,Benchmark_Value,Event_ID,Success_Rate,Implementation_Time,Feedback_ID,Employee_Satisfaction,Engagement_Level
660,Process Change,Successful,0.7558652683463614,18,329,Cost Efficiency,60.97551732460491,95.32152605094251,383,0.837077597204487,11,472,2,0.1934533594496204
660,Process Change,Successful,0.7558652683463614,18,329,Cost Efficiency,60.97551732460491,95.32152605094251,383,0.837077597204487,11,652,5,0.09099854039640864
660,Process Change,Successful,0.7558652683463614,18,329,Cost Efficiency,60.97551732460491,55.78828855712741,383,0.837077597204487,11,472,2,0.1934533594496204
660,Process Change,Successful,0.7558652683463614,18,329,Cost Efficiency,60.97551732460491,55.78828855712741,383,0.837077597204487,11,652,5,0.09099854039640864
661,Technology Change,Successful,1.3699924795394578,23,1501,Change Adoption Rate,51.7175268147586,69.26032697334097,NULL,NULL,NULL,NULL,NULL,NULL
661,Technology Change,Successful,1.3699924795394578,23,1501,Change Adoption Rate,51.7175268147586,70.35737379999281,NULL,NULL,NULL,NULL,NULL,NULL
664,Process Change,Unsuccessful,0.36330624229501907,20,520,Cost Efficiency,48.8546015307882,70.61100203802968,139,0.7224399360394489,7,642,1,0.6069886560665934
665,Technology Change,Unsuccessful,0.3755782479194091,21,1862,Employee Engagement,85.16757444538798,59.77109956641885,369,0.7225673466609562,6,1840,1,0.3829315341668298
665,Technology Change,Unsuccessful,0.3755782479194091,21,1862,Employee Engagement,85.16757444538798,92.05755668950928,369,0.7225673466609562,6,1840,1,0.3829315341668298
671,Technology Change,Successful,0.3865995853353328,9,1028,Cost Efficiency,10.153620533909457,NULL,302,0.7189246745239481,3,332,2,0.12276242300056328
671,Technology Change,Successful,0.3865995853353328,9,1028,Cost Efficiency,10.153620533909457,NULL,488,0.7171920884967168,3,332,2,0.12276242300056328
673,Process Change,Successful,-0.34929073492419677,18,497,Cost Efficiency,75.8065160839956,73.31444675857577,1932,0.8455161495288124,5,115,3,0.2423640028025481
673,Process Change,Successful,-0.34929073492419677,18,497,Cost Efficiency,75.8065160839956,59.68548484641459,1932,0.8455161495288124,5,115,3,0.2423640028025481
673,Process Change,Successful,-0.34929073492419677,18,220,Change Adoption Rate,36.234356779498,NULL,1932,0.8455161495288124,5,115,3,0.2423640028025481
674,Technology Change,Partially Successful,1.2425716632324035,19,1279,Cost Efficiency,21.669471792519758,NULL,490,0.5167199671324699,4,NULL,NULL,NULL
674,Technology Change,Partially Successful,1.2425716632324035,19,1279,Cost Efficiency,21.669471792519758,NULL,1488,0.8112018588672305,3,NULL,NULL,NULL
677,Cultural Change,Unsuccessful,1.047413565489981,3,1443,Change Adoption Rate,27.04976937958333,53.53847520620968,166,0.5004542562126949,9,1273,1,0.0020996016182890376
677,Cultural Change,Unsuccessful,1.047413565489981,3,1443,Change Adoption Rate,27.04976937958333,53.53847520620968,884,0.7619412916580528,6,1273,1,0.0020996016182890376
677,Cultural Change,Unsuccessful,1.047413565489981,3,903,Employee Engagement,51.648123678359546,NULL,166,0.5004542562126949,9,1273,1,0.0020996016182890376
677,Cultural Change,Unsuccessful,1.047413565489981,3,903,Employee Engagement,51.648123678359546,NULL,884,0.7619412916580528,6,1273,1,0.0020996016182890376
680,Process Change,Successful,0.5679637113701119,8,1446,Cost Efficiency,71.63501669371632,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680,Process Change,Successful,0.5679637113701119,8,1298,Employee Engagement,57.4193149551841,NULL,NULL,NULL,NULL,NULL,NULL,NULL
681,Process Change,Successful,0.01713761736791486,5,880,Change Adoption Rate,63.11295379463068,95.14637682974202,NULL,NULL,NULL,366,3,0.10168791440836189
683,Cultural Change,Unsuccessful,1.658494291395427,13,1954,Change Adoption Rate,73.65137614137677,97.52714621800757,NULL,NULL,NULL,NULL,NULL,NULL
683,Cultural Change,Unsuccessful,1.658494291395427,13,1954,Change Adoption Rate,73.65137614137677,90.27455313861026,NULL,NULL,NULL,NULL,NULL,NULL
684,Cultural Change,Unsuccessful,0.6684646077487602,23,421,Cost Efficiency,46.92400763480708,74.2400368882292,1566,0.8049325471047009,8,108,4,0.37953447117992856
684,Cultural Change,Unsuccessful,0.6684646077487602,23,421,Cost Efficiency,46.92400763480708,74.2400368882292,1722,0.9957336849936131,9,108,4,0.37953447117992856
684,Cultural Change,Unsuccessful,0.6684646077487602,23,421,Cost Efficiency,46.92400763480708,58.76608773647863,1566,0.8049325471047009,8,108,4,0.37953447117992856
684,Cultural Change,Unsuccessful,0.6684646077487602,23,421,Cost Efficiency,46.92400763480708,58.76608773647863,1722,0.9957336849936131,9,108,4,0.37953447117992856
684,Cultural Change,Unsuccessful,0.6684646077487602,23,1399,Employee Engagement,61.59995822005627,NULL,1566,0.8049325471047009,8,108,4,0.37953447117992856
684,Cultural Change,Unsuccessful,0.6684646077487602,23,1399,Employee Engagement,61.59995822005627,NULL,1722,0.9957336849936131,9,108,4,0.37953447117992856
684,Cultural Change,Unsuccessful,0.6684646077487602,23,167,Cost Efficiency,77.11172224612217,75.64906189474235,1566,0.8049325471047009,8,108,4,0.37953447117992856
684,Cultural Change,Unsuccessful,0.6684646077487602,23,167,Cost Efficiency,77.11172224612217,75.64906189474235,1722,0.9957336849936131,9,108,4,0.37953447117992856
690,Process Change,Partially Successful,0.8941089386918559,9,1374,Change Adoption Rate,53.30901385152269,NULL,NULL,NULL,NULL,634,5,0.9028429208544787
690,Process Change,Partially Successful,0.8941089386918559,9,1374,Change Adoption Rate,53.30901385152269,NULL,NULL,NULL,NULL,1854,3,0.4915627010087691
690,Process Change,Partially Successful,0.8941089386918559,9,828,Change Adoption Rate,1.4315210405802747,51.584286797164395,NULL,NULL,NULL,634,5,0.9028429208544787
690,Process Change,Partially Successful,0.8941089386918559,9,828,Change Adoption Rate,1.4315210405802747,51.584286797164395,NULL,NULL,NULL,1854,3,0.4915627010087691
690,Process Change,Partially Successful,0.8941089386918559,9,828,Change Adoption Rate,1.4315210405802747,86.33201265086868,NULL,NULL,NULL,634,5,0.9028429208544787
690,Process Change,Partially Successful,0.8941089386918559,9,828,Change Adoption Rate,1.4315210405802747,86.33201265086868,NULL,NULL,NULL,1854,3,0.4915627010087691
691,Cultural Change,Partially Successful,0.7015533282980917,22,227,Change Adoption Rate,51.65086289230047,54.707936765184925,75,0.7883361147067457,11,881,1,0.7732590746488053
691,Cultural Change,Partially Successful,0.7015533282980917,22,227,Change Adoption Rate,51.65086289230047,91.40480015277295,75,0.7883361147067457,11,881,1,0.7732590746488053
691,Cultural Change,Partially Successful,0.7015533282980917,22,1697,Employee Engagement,48.885370660005066,NULL,75,0.7883361147067457,11,881,1,0.7732590746488053
692,Technology Change,Successful,1.376253425785195,16,689,Cost Efficiency,74.54241213427359,NULL,NULL,NULL,NULL,NULL,NULL,NULL
694,Technology Change,Successful,0.9191477105170245,11,1666,Change Adoption Rate,29.16246586266329,90.49916053595568,1431,0.6228915517089174,10,160,1,0.17471272460292242
694,Technology Change,Successful,0.9191477105170245,11,1666,Change Adoption Rate,29.16246586266329,90.49916053595568,1431,0.6228915517089174,10,1285,1,0.17800076661448117
694,Technology Change,Successful,0.9191477105170245,11,1666,Change Adoption Rate,29.16246586266329,75.63683185438046,1431,0.6228915517089174,10,160,1,0.17471272460292242
694,Technology Change,Successful,0.9191477105170245,11,1666,Change Adoption Rate,29.16246586266329,75.63683185438046,1431,0.6228915517089174,10,1285,1,0.17800076661448117
694,Technology Change,Successful,0.9191477105170245,11,1881,Change Adoption Rate,82.91914480595278,70.69862878017234,1431,0.6228915517089174,10,160,1,0.17471272460292242
694,Technology Change,Successful,0.9191477105170245,11,1881,Change Adoption Rate,82.91914480595278,70.69862878017234,1431,0.6228915517089174,10,1285,1,0.17800076661448117
696,Cultural Change,Successful,1.4057366909590245,1,1773,Cost Efficiency,6.192798763467177,63.84785664476759,752,0.5762481515209731,9,NULL,NULL,NULL
696,Cultural Change,Successful,1.4057366909590245,1,1773,Cost Efficiency,6.192798763467177,66.64815920072401,752,0.5762481515209731,9,NULL,NULL,NULL
696,Cultural Change,Successful,1.4057366909590245,1,1773,Cost Efficiency,6.192798763467177,97.86148801148525,752,0.5762481515209731,9,NULL,NULL,NULL
696,Cultural Change,Successful,1.4057366909590245,1,837,Cost Efficiency,0.2914769835723807,NULL,752,0.5762481515209731,9,NULL,NULL,NULL
696,Cultural Change,Successful,1.4057366909590245,1,166,Cost Efficiency,61.5791921339213,61.877057796203694,752,0.5762481515209731,9,NULL,NULL,NULL
698,Technology Change,Unsuccessful,0.16921854756061772,20,1380,Change Adoption Rate,46.169863804059254,74.413690762923,NULL,NULL,NULL,519,2,0.9768419273444492
698,Technology Change,Unsuccessful,0.16921854756061772,20,1380,Change Adoption Rate,46.169863804059254,74.413690762923,NULL,NULL,NULL,904,1,0.7316608417730289
703,Process Change,Partially Successful,1.4654722778014841,21,523,Employee Engagement,48.26831304138657,90.71011811271376,1176,0.7530630869564635,7,256,5,0.040927464193472485
703,Process Change,Partially Successful,1.4654722778014841,21,523,Employee Engagement,48.26831304138657,77.27624111150007,1176,0.7530630869564635,7,256,5,0.040927464193472485
703,Process Change,Partially Successful,1.4654722778014841,21,1975,Employee Engagement,29.474555047832208,71.88520731149602,1176,0.7530630869564635,7,256,5,0.040927464193472485
703,Process Change,Partially Successful,1.4654722778014841,21,1975,Employee Engagement,29.474555047832208,51.408994412656625,1176,0.7530630869564635,7,256,5,0.040927464193472485
703,Process Change,Partially Successful,1.4654722778014841,21,1975,Employee Engagement,29.474555047832208,81.7299862503741,1176,0.7530630869564635,7,256,5,0.040927464193472485
704,Cultural Change,Partially Successful,1.592490992350991,13,260,Cost Efficiency,25.327806109365238,80.05961794398185,NULL,NULL,NULL,NULL,NULL,NULL
706,Technology Change,Successful,0.5548972553899041,2,1928,Employee Engagement,51.54078146701061,80.17932385155912,1912,0.639803273643266,6,1694,4,0.2968857144859641
710,Process Change,Partially Successful,1.2460907765883666,20,1360,Cost Efficiency,65.57444138121926,NULL,192,0.5778404821127495,3,1218,2,0.8557421899296771
714,Cultural Change,Partially Successful,1.321299159565333,20,1452,Cost Efficiency,33.34265127314979,58.392528783637985,1772,0.8506047188911863,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1452,Cost Efficiency,33.34265127314979,58.392528783637985,1128,0.9995384435431987,6,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1452,Cost Efficiency,33.34265127314979,58.392528783637985,1454,0.5290898306730021,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1452,Cost Efficiency,33.34265127314979,58.392528783637985,1534,0.5681686224941561,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,97.25164611796669,1772,0.8506047188911863,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,97.25164611796669,1128,0.9995384435431987,6,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,97.25164611796669,1454,0.5290898306730021,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,97.25164611796669,1534,0.5681686224941561,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,63.01576885765458,1772,0.8506047188911863,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,63.01576885765458,1128,0.9995384435431987,6,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,63.01576885765458,1454,0.5290898306730021,2,NULL,NULL,NULL
714,Cultural Change,Partially Successful,1.321299159565333,20,1458,Cost Efficiency,53.26110465483707,63.01576885765458,1534,0.5681686224941561,2,NULL,NULL,NULL
715,Technology Change,Successful,-0.3406727486107026,7,728,Cost Efficiency,9.546785467640218,NULL,NULL,NULL,NULL,NULL,NULL,NULL
719,Technology Change,Successful,1.0922262374880238,12,1312,Change Adoption Rate,75.15463600946869,97.26127475884113,770,0.5910338508743354,4,368,4,0.010608600340287544
720,Technology Change,Partially Successful,0.2539369369676139,7,528,Cost Efficiency,99.89283598865143,99.77618862297084,425,0.6952948627570734,7,26,4,0.6987243355253867
720,Technology Change,Partially Successful,0.2539369369676139,7,528,Cost Efficiency,99.89283598865143,99.77618862297084,425,0.6952948627570734,7,772,1,0.6954381767976954
721,Cultural Change,Successful,1.5641530912914199,8,438,Cost Efficiency,84.81204532247114,NULL,NULL,NULL,NULL,NULL,NULL,NULL
722,Technology Change,Unsuccessful,0.4468042179650682,15,107,Employee Engagement,83.2041939775229,54.92758130127467,NULL,NULL,NULL,701,1,0.9537474255546615
722,Technology Change,Unsuccessful,0.4468042179650682,15,107,Employee Engagement,83.2041939775229,54.92758130127467,NULL,NULL,NULL,1412,1,0.5104244265563416
722,Technology Change,Unsuccessful,0.4468042179650682,15,107,Employee Engagement,83.2041939775229,95.56428959730457,NULL,NULL,NULL,701,1,0.9537474255546615
722,Technology Change,Unsuccessful,0.4468042179650682,15,107,Employee Engagement,83.2041939775229,95.56428959730457,NULL,NULL,NULL,1412,1,0.5104244265563416
726,Cultural Change,Successful,0.3461342149393053,1,235,Change Adoption Rate,58.489145435195745,NULL,1715,0.6285636459736125,10,NULL,NULL,NULL
726,Cultural Change,Successful,0.3461342149393053,1,1690,Change Adoption Rate,56.90646414855141,55.612415239885635,1715,0.6285636459736125,10,NULL,NULL,NULL
728,Cultural Change,Partially Successful,1.8392107491766776,13,327,Cost Efficiency,50.11094327401722,54.8715115945246,NULL,NULL,NULL,809,2,0.5765209329828449
728,Cultural Change,Partially Successful,1.8392107491766776,13,327,Cost Efficiency,50.11094327401722,54.8715115945246,NULL,NULL,NULL,1194,3,0.35791226636637474
734,Process Change,Successful,1.6650442115101423,13,1636,Cost Efficiency,58.25128906262693,NULL,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,1636,Cost Efficiency,58.25128906262693,NULL,1972,0.6310194294191851,4,961,5,0.792288142762057
734,Process Change,Successful,1.6650442115101423,13,678,Cost Efficiency,36.850694909902536,50.23086428118918,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,678,Cost Efficiency,36.850694909902536,50.23086428118918,1972,0.6310194294191851,4,961,5,0.792288142762057
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,96.2577149370988,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,96.2577149370988,1972,0.6310194294191851,4,961,5,0.792288142762057
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,90.88424386999401,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,90.88424386999401,1972,0.6310194294191851,4,961,5,0.792288142762057
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,90.41574709819787,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,90.41574709819787,1972,0.6310194294191851,4,961,5,0.792288142762057
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,99.82052179746276,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,99.82052179746276,1972,0.6310194294191851,4,961,5,0.792288142762057
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,94.61597429567682,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,776,Change Adoption Rate,84.5752399977704,94.61597429567682,1972,0.6310194294191851,4,961,5,0.792288142762057
734,Process Change,Successful,1.6650442115101423,13,424,Change Adoption Rate,11.813887442414329,NULL,1972,0.6310194294191851,4,383,2,0.7913484280990822
734,Process Change,Successful,1.6650442115101423,13,424,Change Adoption Rate,11.813887442414329,NULL,1972,0.6310194294191851,4,961,5,0.792288142762057
736,Cultural Change,Partially Successful,-0.004998891074906975,15,139,Change Adoption Rate,56.94628599825056,67.79380288737848,345,0.9006839480992834,1,NULL,NULL,NULL
736,Cultural Change,Partially Successful,-0.004998891074906975,15,139,Change Adoption Rate,56.94628599825056,67.79380288737848,833,0.9753929643426194,6,NULL,NULL,NULL
736,Cultural Change,Partially Successful,-0.004998891074906975,15,139,Change Adoption Rate,56.94628599825056,67.79380288737848,1357,0.9614460041049466,7,NULL,NULL,NULL
